index,title,abstract_cleaned
32,Aplikasi Penilaian Kinerja dengan Metodologi Customer Realtionship Management (CRM),tiap usaha harap hubung baik langgan pt x bagai usaha gerak bidang minyak gas bumi negara kelola hubung baik dampak tingkat citra usaha mata langgan nilai kerja usaha ukur guna kriteria crm scorecard crm scorecard ambil balanced scorecard bsc fokus langgan nilai kerja metode analytic network process anp bobot pt x nilai kerja usaha tunjuk traffic light system bagai hasil hasil scoring kpi tunjuk dapat kpi level buruk ekuitas langgan sistem harga kpi perlu perhati lebih indikator level cukup ada kpi luas langgan teknologi informasi struktur organisasi usaha berhatihati bagai macam mungkin dapat jadi indikator ada level baik ada kpi yaitu profitabilitas setia langgan puas langgan nilai hubung dengan langgan langgan tahan langgan peran manajemen latih kerjasama kata kunci sistem nilai kerja crm scorecard analytic network process anp key performance indicator kpi
33,Kalibrasi Kamera dengan Menggunakan Metode Tsai,teknik kalibrasi sangat pengaruh hadap kembang computer vision tiap proses teknik kalibrasi sangat perlu olah lanjut bagai macam proses vision laku kalibrasi proses vision jadi lebih mudah proses teknik kalibrasi laku tentu parameter laku proses vision lanjut rekonstruksi d teliti coba angkat teknik kalibrasi kamera klasik sangat popular teknik kalibrasi kamera algoritma tsai bagai simulasi hasil parameter akan akan guna untuk laku ukur tinggi obyek aplikasi kemudian banding tinggi obyek cara real hasil ujicoba dapat hasil tahap proses kalibrasi kamera metode tsai hasil laku kemudian data parameter dapat laku simulasi ujicoba banyak skenario masingmasing skenario laku coba hasil dapat hasil ukur aplikasi nyata jauh hasil ukur cara nyata galat relative dapat hitung aplikasi ratarata dari hitung cara nyata hasil sebab proses ambil data awal spesifikasi batas kata kunci kalibrasi kamera algoritma tsai computer vision
34,PENERAPAN METODE ANALYTICAL HIERARCHY PROCESS DAN FUZZY MULTI-OBJECTIVE PROGRAMMINGUNTUK PEMILIHAN SUPPLIER,pilih supplier rupa salah satu isu penting pilih supplier jadi buah supply chain hubung sebut milik pengaruh sangat besar hadap langsung produksipada tugas akhir dianalisa kena analytic hierarchy process ahp fuzzy multiobjective programming fmop pilih supplier industri batik podhek kas hitung ahp nilai bobot tiap kriteria pilih supplier nanti jadi nilai masuk fmop fmop beri solusi maksimal minimal tujuansetelah laku proses hitung faktor kriteria paling beri kontribusi hadap pilih supplier kriteria harga kualitas tingkat cacat lambat kirim dari hasil teliti oleh bahwa supplier paling optimum toko utara bahan baku kain batas beli lembar hasil z z z z bahan baku warna malan batas beli kg hasil z z z z z z z z kata kunci supply chain management scm pilih supplier analytical hierarchy process fuzzy multiobjective programming
35,Model Penjualan Produk Unggulan Batik Khas Pamekasan Berbasis Electronic Commerce,kabupaten pamekasan rupa salah satu pusat industri dagang batik tulis andal bagai salah satu sumber dapat daerah batik tulis madura khusus batik tulis pamekasan milik corak design khas tulis teliti buat model jual produk unggul batik khas pamekasan bas electronic commerce tuju teliti bangun model ecommerce interaktif dukung potensi industri dagang kabupaten pamekasan mudah transaksi jual produk unggul batik tulis khas pamekasan model ecommerce terap adalah business to customer bc metodologi kerja teliti adalah metode sdlc software development life cycle guna sdlc waterfall dasar hasil analisis kuisioner bagi langgan umum banyak responden cakup beberapa tanya kena fiturfitur website simpul dapat ambil model buat cukup baik implementasi jadi website ecommerce ini bukti hasil kuisoner tunjuk ratarata persentase responden jawab tuju capai kata kunci batik ecommerce bc model
36,"APLIKASI DAN DESAIN MODEL DECISION AID PELANGGAN

PADA E-COMMERCE TOKO BATIK TULIS MADURA

",toko batik tulis madura rupa salah satu toko telah operasi sejak tahun website ecommerce telah guna model ecommerce website sebut milik kurang belum fitur rekomndasi mudah konsumen cari barang ingin bel teliti tuju buat rekomendasi decision aid bantu langgan pilih produk website toko batik tulis madura teknik kumpul analis data diri studi literatur hubung decision aid multi criteria observasi laku hadap website toko batik tulis madura interview laku milik website toko batik tulis madura buat implementasi teliti guna model waterfall jenis decision aid akan implementasi multi criteria filtering metode bobot guna multi criteria filtering decision matrix hasil ujicoba jumlah sample coba banyak kali data perconbaan cari presentase akurasi error hasil uji layak beberapa kuisoner hasil performa milik tool cukup baik dan tool layak integrasi guna website ecommerce kata kunci decision aid multi criteria filtering
37,Segmentasi Parasit Malaria Dalam Sel Darah Menggunakan Operasi Morfologi Dan Transformasi Watershed,malaria oleh intraseluler parasit sel tunggal milik genus plasmodium infeksi manusia pasuk alir darah dampak malaria cara geografis milik tingkat transmisi tinggi daerah tropis subtropics negaranegara milik tingkat tumbuh duduk besar masuk indonesia deteksi parasit malaria laku cari titik kromatin bila ada titik kromatin sel darah merah sel darah merah sebut di anggap bagai sel darah merah sehat deteksi titik kromatin cara manual perlu waktu lama proses segmentasi harap bagai langkah pertama mudah deteksi titik kromatin segmentasi rupa salah satu faktor sangat penting analisis suatu gambar teliti laku segmentasi sel darah merah guna operasi morfologi deteksi tepi canny transformasi watershed data guna banyak data citra tiap citra uji empat macam operasi morfologi kemudian citra hasil morfologi uji banyak kali coba parameter masking sigma high threshold ht low threshold lt deteksi tepi canny hasil uji kemudian segmentasi guna transformasi watershed hitung tingkat akurasi laku banding koordinat tiap piksel citra hasil segmentasi citra ground truth hasil nilai ratarata akurasi besar
38,"ANALISA DATA ANTARAN POS EXPRESS MENGGUNAKAN

METODE RADIAL BASIS FUNCTION NEURAL NETWORK (RBF-NN)

STUDY PT. POS INDONESIA SURABAYA",pt pos indonesia persero rupa salah satu usaha gerak bidang komunikasi salah produk layan pt pos indonesia persero produk pos express produk pos express harap mati masyarakat dapat tetap tahan bahkan makin tunjuk unggul pt pos indonesia persero itu perlu laku analisis lihat pola kembang maju telah tunjuk bahkan lihat informasi upa amal waktu depan hadap produk pos express masuk kantor mail processing center mpc surabaya hal ini analisis laku amal jumlah produk pos express guna metode rbfnn radial basic function neural network hasil analisa ujicoba laku hasil nilai cukup optimal salah satu coba inputan hasil amal epoch oleh hasil mse mape hasil ramal yang jumlah kata kunci amal jaring syaraf tiru jst radial basis function neural network rbfnn
39,Deteksi Manusia Menggunakan Histogram of Oriented Gradients dan Naïve Bayes Classifier,deteksi manusia rupa suatu aplikasi fungsi deteksi objek manusia buah citra beberapa untung ambil kaji terap video awas video awas manusia deteksi dalam ada gerak sedang aplikasi hanya deteksi temu objek manusia background buah citra dalam proses buat aplikasi perlu hitung hitung khusus dapat hasil baik teliti tahap proses ekstraksi fitur klasifikasi proses ekstraksi fitur metode histogram of oriented gradients hog prinsip hog histogram oleh ekstraksi fitur sebut beberapa langkah antar yaitu konversi citra gradient compute normalisasi sedang metode naive bayes classifier di untuk proses klasifikasi cocok citra hasil akhir dapat tahu kelas citra telah uji dasar uji coba aplikasi guna hitung distribusi gaussian probabilitas pada naive bayes classfier nilai threshold pada skenario oleh rata rata akurasi besar kata kunci histogram of oriented gradient naive bayes classifier
40,"KLASIFIKASI STATUS GIZI BALITA MENGGUNAKAN KOHONEN SELF ORGANIZING MAP

",aplikasi klasifikasi status gizi balita buat mudah laku kontrol hadap kembang status gizi balita utama tempat teliti laku camat arosbaya tepat puskesmas arosbaya aplikasi juga bagai media informasi dapat isi informasi kait puskesmas arosbaya sendiri status gizi balita aplikasi metode kohonen self organizing map ambil data puskesmas arosbaya parameter guna empat usia jenis kelamin tinggi badan berat badan metode ksom dapat guna tentu cluster buat buah rule tentu klasifikasi data kelas tertentuumumnya untuk tahu status gizi balita guna tiga parameter pada teliti guna empat parameter hasil klasifikasi akan bagi jadi kelas kelas status gizi kurang kelas status gizi normal kelas status gizi normal hasil teliti tunjuk banyak balita balita status gizi kurang delapan balita balita status gizi normal tiga balita balita status gizi lebih nilai learning rate mse akhir masingmasing sedang nilai akurasi sencitivity specificity masing kata kunci kohonen self organizing map status gizi balita puskesmas arosbaya
41,"PERANCANGAN SISTEM INFORMASI PERENCANAAN PRODUKSI DAN PERSEDIAAN BAHAN BAKU TINTA MENGGUNAKAN METODE EOQ 

(ECONOMIC ORDER QUANTITY)

(Studi Kasus Di PT Inktech Indahmulya)

",teliti bahas ancang sistem informasi rencana produksi sedia bahan baku tinta metode eoq economic order quantity pt inktech indahmulya lama dalam jalan rencana produksi rencana produksi cara sederhana dasar alam produksi periodeperiode sehingga usaha tahu rencana produksi terap optimal dapat jumlah sedia barang cara tepat perlu tahu tahu berapa jumlah barang butuh tiap periode laku amal metode amal metode single exponential smoothing metode single moving average metode guna laku amal butuh bahan baku periode lanjut hasil teliti konfirmasi jumlah tinta pmg harus produksi konsisten guna metode amal single exponential smoothing nilai mse ada pada nilai sebut guna tentu jumlah material produksi butuh guna metode economic order quantity eoq hasil uji coba sistem dapat hasil biaya sedia rendah jumlah butuh bahan baku perlu untuk periode lanjut
42,ANALISIS PERAMALAN PENJUALAN PRODUK ASESORIS KOMPUTER MENGGUNAKAN METODE EXPONENTIAL SMOOTHING (ES) DAN ORDINARY LEAST SQUARE (OLS),prediksi baik buat rencana kerja usaha lebih efektif efisien makin banyak orang komputer jumlah minta konsumen asesoris komputer cara otomatis jual tingkat karena butuh sistem prediksi jumlah jual tiap minggu usaha untung maksimal ramal jual asesoris komputer metode amal single exponential smoothing ses metode oldinary least square ols hasil amal sebut akan hitung banding mean square error mse dapat hasil error kecil amal baik beberapa hasil tes hitung amal telah laku dapat ambil simpul proses amal jual asesoris komputer metode single exponential smoothing ses oldinary least square ols cukup baik terap studi kasus sky disk surabaya dapat ratarata mse besar ratarata mape besar
43,SISTEM INFORMASI GEOGRAFIS PEMETAAN WILAYAH BERDASARKAN TINGKAT KESEJAHTERAAN DI KABUPATEN BANGKALAN MENGGUNAKAN METODE FUZZY MAMDANI,turut meta laku tim nasional cepat tanggulang miskin tnpk tahun kabupatenkabupaten pulau madura milik masalah miskin rupa wilayah prioritas tangan rentan pangan karena tulis buat sistem informasi geografis meta wilayah dasar tingkat sejahtera metode fuzzy mamdani metode atas libat objek milik ketidakpastian dalam sistem informasi geografis tahap proses hitung bentuk himpun fuzzy atur fungsi implikasi komposisi atur defuzzyfikasi nilai z kemudian implementasi dalam meta informasi olah cepat efisien uji coba laku sistem kec tragah kec galis tingkat sejahtera kurang meta warna merah nilai sejahtera z z sedang kec kamal z kec tanah merah z kec modung z kec arosbaya z kec puluh z kec klampis z kec konang z kec geger z kec labang z kec blega z kec kwanyar z kec burneh z kec socah z kec tanjung bumi z kec kokop z tingkat sejahtera sedang meta warna kuning kec bangkal z tingkat kesejahteraanya tinggi meta warna hijau kata kunci sistem informasi geografis fuzzy mamdani tingkat sejahtera
44,PENERAPAN METODE RADIAL BASIS FUNCTION NETWORK DENGAN K-MEANS CLUSTER UNTUK PERAMALAN KEBUTUHAN STRAW,awal minta straw sperma beku sapi tinggi hasil bibit unggul bidang terna dinas laut ikan terna dkpp sampang belum berapa banyak straw butuh saat minta datang sering jadi stok straw sedia kurang penuh minta ternak sapi malah balik sedia straw ada banyak data data straw kabupaten sampang bulan januari desember amal butuh straw rupa proses kira jumlah butuh straw masa datang metode amal sistem adalah metode radial basis function network rbfn tentu hidden node kmeans cluster metode kmeans guna karena tepat tentu nilai centroid akurat mudah tentu awal cara random sedang tentu nilai error guna mape mean absolute percentage error mse mean square error uji coba sistem tahu sistem mampu prediksi butuh straw satu bulan depan evaluasi kerja sistem tahu nilai mape mse kecil pada jumlah cluster punya nilai mape mse
45,AUTO LEVELING BERBASIS FINITE STATE MACHINE (FSM) PADA GAME PEMBELAJARAN BAHASA INGGRIS,tahu bahasa inggris jaman globalisasi sangat penting jadi salah satu sarana kompetisi segala bidang demikian seringkali proses ajar jalan lancar kurang metode ajar kurang interaktif berangkat masalah sebut bangun buah game unsur edukasi game unsur edukasi senang terlalu mudah terlalu sulit main salah satu terap artifical intelegent cerdas buat teliti bagaimana main tantang soal sesuai mampu level mandiriauto leveling main tidak rasa frustasi soal terlalu sulit bosan soal terlalu mudah metode dapat untuk buat game punya level mandiri adalah metode finite state machine fsm seluruh implementasi game engine xna game ajar bahasa inggris ini dapat speaking reading akan manfaat teknologi speech recognition dapat xna game studio laku uji coba sistem responden hasil beberapa jadi game bagai salah satu media ajar cipta game tarik jadi game adaptif terap level mandiri speech recognition dapat tingkat mampu bicara bahasa inggris kata kunci education game automatic leveling fsm finite state machine xna game engine speech recognition
